Unnamed: 0,Date,Day_of_Week,Time_Slot,Route_ID,Route_Name,Bus_ID,Driver_ID,Bus_Type,Total_Seats,Seats_Booked,Occupancy_Rate (%),Ticket_Price,Revenue_Per_Trip,Fuel_Consumption_Liters,Fuel_Efficiency_KMPL,Maintenance_Status,Last_Service_Date,Breakdown_Incidents,Disruption_Likelihood,Risk_Score,Delay_Probability,Expense_Per_Trip,Profit_Per_Trip,Weather,Festival_Season,Holiday,Special_Event,Avg_Travel_Time (mins),Delay_Mins,Start_Desitination,End_Destination,Distance_KM,Start_Destination,Avg_Travel_Time_Mins,Weather_Impact,Event_Type
2586,03-06-2024,Monday,Afternoon,260,Ahmedabad-Junagadh,GJ05-Non-AC-239,D337,AC,40,32,80,300,35157,52.41,4.02,Good,27-04-2024,1,0.48,Medium,0.21,3471,10054,Clear,1,0,Festival Season,127,7,Ahmedabad,Junagadh,330,Ahmedabad,218,Low,Festival
2587,08-05-2024,Wednesday,Afternoon,217,Gandhinagar-Mehsana,GJ05-Express-213,D274,Sleeper,60,26,43.33,300,17424,14.29,4.94,Needs Repair,15-01-2024,3,0.29,Medium,0.34,4748,6900,Rainy,0,0,IPL Match,274,15,Vadodara,Mehsana,80,Gandhinagar,26,Medium,Festival
2588,05-01-2024,Friday,Afternoon,409,Morbi-Surat,GJ03-Sleeper-430,D128,Sleeper,50,47,94,250,34107,62.69,5.92,Needs Repair,13-02-2024,1,0.57,High,0.83,6292,8717,Foggy,1,1,,245,33,Gandhinagar,Surat,270,Morbi,152,Low,Festival
2589,27-05-2024,Monday,Afternoon,101,Bhuj-Gandhidham,GJ06-Sleeper-321,D120,Non-AC,60,45,75,200,17401,12.39,5.91,Good,22-05-2024,2,0.14,Low,0.62,6497,5839,Rainy,0,0,Navratri,149,5,Ahmedabad,Gandhidham,58,Bhuj,30,Medium,Normal
2590,15-01-2024,Monday,Night,383,Junagadh-Somnath,GJ08-Non-AC-389,D386,Express,40,60,150,300,23140,18.5,4.21,Good,03-01-2024,3,0.12,High,0.59,3931,8870,Clear,0,1,Navratri,142,15,Ahmedabad,Somnath,90,Junagadh,33,Low,Holiday
2591,12-02-2024,Monday,Afternoon,228,Porbandar-Vadodara,GJ06-AC-303,D461,Non-AC,50,28,56,300,22521,82.2,4.8,Needs Repair,05-06-2024,1,0.41,Medium,0.4,4168,6602,Foggy,1,1,IPL Match,135,4,Ahmedabad,Vadodara,410,Porbandar,207,Low,Normal
2592,27-04-2024,Saturday,Afternoon,339,Ahmedabad-Junagadh,GJ04-AC-436,D491,Express,50,53,106,250,20065,53.98,5.53,Needs Repair,09-05-2024,3,0.74,High,0.53,6366,7683,Foggy,1,1,Navratri,201,22,Gandhinagar,Junagadh,330,Ahmedabad,178,Medium,Holiday
2593,09-05-2024,Thursday,Morning,437,Anand-Modasa,GJ03-AC-247,D386,Express,60,34,56.67,300,19141,25.15,5.37,Good,02-06-2024,0,0.83,Medium,0.26,4564,6983,Clear,1,1,,295,1,Vadodara,Modasa,160,Anand,82,Medium,Holiday
2594,10-04-2024,Wednesday,Afternoon,266,Bhuj-Gandhidham,GJ04-Express-179,D185,Express,60,51,85,250,35131,13.31,5.29,Good,08-04-2024,2,0.76,High,0.29,5240,6642,Clear,0,0,,145,10,Surat,Gandhidham,58,Bhuj,47,High,Festival
2595,23-04-2024,Tuesday,Night,209,Rajkot-Porbandar,GJ06-AC-495,D103,Sleeper,50,28,56,300,35657,38.42,4.41,Good,19-06-2024,1,0.24,High,0.78,3838,7063,Clear,1,1,,297,12,Vadodara,Porbandar,185,Rajkot,128,Low,Festival
2596,03-02-2024,Saturday,Afternoon,421,Vadodara-Dwarka,GJ01-Express-411,D279,Express,60,40,66.67,300,27836,90,4.3,Good,06-01-2024,1,0.83,Low,0.46,3415,9973,Rainy,0,0,Festival Season,145,2,Ahmedabad,Dwarka,410,Vadodara,208,Medium,Holiday
2597,06-04-2024,Saturday,Morning,207,Rajkot-Porbandar,GJ05-AC-336,D105,Express,50,22,44,300,26946,44.06,4.48,Needs Repair,23-05-2024,0,0.11,Medium,0.6,3607,5721,Rainy,0,1,IPL Match,187,9,Ahmedabad,Porbandar,185,Rajkot,122,High,Holiday
2598,07-01-2024,Sunday,Night,198,Anand-Modasa,GJ02-Non-AC-140,D441,Sleeper,60,20,33.33,200,31782,39.86,4.12,Good,11-03-2024,1,0.43,Medium,0.63,5175,6764,Clear,0,1,,129,27,Surat,Modasa,160,Anand,113,High,Normal
2599,31-01-2024,Wednesday,Afternoon,252,Gandhinagar-Mehsana,GJ05-AC-152,D423,Non-AC,50,60,120,300,19031,19.92,4.47,Good,11-05-2024,0,0.32,Medium,0.2,3768,5123,Foggy,1,0,,238,5,Surat,Mehsana,80,Gandhinagar,66,Low,Normal
2600,25-02-2024,Sunday,Afternoon,476,Patan-Ahmedabad,GJ05-Sleeper-458,D355,Non-AC,40,43,107.5,250,24268,19.3,4.31,Good,05-04-2024,3,0.84,Medium,0.65,6011,9337,Foggy,0,1,Festival Season,265,23,Vadodara,Ahmedabad,115,Patan,71,Medium,Normal
2601,14-03-2024,Thursday,Morning,204,Morbi-Surat,GJ07-Non-AC-287,D145,Non-AC,50,60,120,300,23553,58.06,4.71,Needs Repair,04-03-2024,1,0.66,High,0.28,6351,6599,Rainy,0,0,IPL Match,206,9,Surat,Surat,270,Morbi,179,High,Normal
2602,27-05-2024,Monday,Morning,161,Somnath-Junagadh,GJ01-Express-190,D371,Sleeper,50,44,88,250,34434,16.47,5.21,Good,21-04-2024,2,0.55,Medium,0.12,5950,11366,Rainy,1,1,Festival Season,137,2,Vadodara,Junagadh,85,Somnath,39,Medium,Normal
2603,07-02-2024,Wednesday,Night,328,Vadodara-Morbi,GJ01-Express-357,D181,AC,60,45,75,250,17239,41.15,5.64,Good,30-03-2024,2,0.67,Low,0.69,6531,5929,Clear,0,1,Navratri,236,15,Surat,Morbi,260,Vadodara,129,Low,Festival
2604,27-04-2024,Saturday,Night,325,Somnath-Junagadh,GJ03-Sleeper-250,D353,Express,60,25,41.67,150,23360,18,4.06,Needs Repair,25-02-2024,2,0.85,High,0.68,6787,5518,Clear,0,0,Navratri,197,15,Gandhinagar,Junagadh,85,Somnath,42,Medium,Holiday
2605,27-01-2024,Saturday,Morning,229,Gandhinagar-Mehsana,GJ03-AC-222,D188,Express,50,46,92,150,20340,19.03,5,Good,02-06-2024,3,0.87,High,0.83,5914,5860,Rainy,0,0,,236,17,Vadodara,Mehsana,80,Gandhinagar,28,Low,Festival
2606,01-04-2024,Monday,Night,139,Jamnagar-Patan,GJ04-Non-AC-337,D204,Express,50,20,40,200,22925,51.54,4.53,Needs Repair,29-01-2024,3,0.19,Medium,0.35,5033,5330,Rainy,1,1,IPL Match,139,11,Gandhinagar,Patan,280,Jamnagar,156,High,Normal
2607,09-01-2024,Tuesday,Morning,172,Patan-Ahmedabad,GJ08-Non-AC-106,D454,AC,40,47,117.5,150,17559,25.05,5.28,Needs Repair,29-02-2024,3,0.55,High,0.67,3994,6895,Rainy,1,1,Navratri,248,19,Gandhinagar,Ahmedabad,115,Patan,59,High,Holiday
2608,23-04-2024,Tuesday,Afternoon,412,Patan-Ahmedabad,GJ02-Express-243,D192,Non-AC,40,57,142.5,250,30398,28.1,4.97,Good,05-05-2024,0,0.78,Medium,0.41,4808,6231,Rainy,0,1,,280,11,Gandhinagar,Ahmedabad,115,Patan,74,High,Holiday
2609,04-04-2024,Thursday,Afternoon,352,Surat-Diu,GJ03-Sleeper-290,D148,Express,60,44,73.33,300,34660,68.53,4.08,Good,28-01-2024,1,0.31,Low,0.26,5478,7851,Clear,0,1,Navratri,204,9,Ahmedabad,Diu,285,Surat,166,Medium,Festival
2610,10-05-2024,Friday,Morning,175,Gandhinagar-Bhuj,GJ05-Express-418,D339,AC,60,26,43.33,200,22820,76.72,5.2,Needs Repair,14-06-2024,3,0.71,High,0.69,5919,8516,Clear,1,1,,244,15,Gandhinagar,Bhuj,370,Gandhinagar,187,Medium,Holiday
2611,03-02-2024,Saturday,Afternoon,483,Jamnagar-Patan,GJ05-Sleeper-437,D282,Sleeper,60,39,65,300,26816,58.45,5.22,Needs Repair,27-06-2024,1,0.89,Medium,0.58,4562,8113,Clear,1,1,,214,25,Surat,Patan,280,Jamnagar,171,High,Festival
2612,20-04-2024,Saturday,Night,472,Gandhinagar-Bhuj,GJ03-Express-433,D183,Non-AC,50,60,120,300,24322,92.17,5.58,Needs Repair,06-04-2024,0,0.42,Low,0.67,3556,7136,Clear,0,1,IPL Match,249,24,Vadodara,Bhuj,370,Gandhinagar,243,Medium,Festival
2613,30-05-2024,Thursday,Afternoon,248,Junagadh-Somnath,GJ03-Sleeper-484,D214,AC,50,52,104,200,29927,19.41,5.03,Needs Repair,08-03-2024,1,0.79,High,0.53,6734,6958,Rainy,0,0,,157,19,Gandhinagar,Somnath,90,Junagadh,44,High,Festival
2614,12-04-2024,Friday,Morning,200,Anand-Modasa,GJ06-Non-AC-163,D168,Sleeper,50,33,66,300,24561,25.92,4.13,Needs Repair,22-04-2024,1,0.82,High,0.7,3999,7487,Rainy,0,0,,214,8,Vadodara,Modasa,160,Anand,73,Low,Holiday
2615,15-05-2024,Wednesday,Morning,343,Junagadh-Somnath,GJ04-AC-193,D141,Non-AC,40,48,120,150,32778,18.67,5.71,Needs Repair,15-05-2024,3,0.31,High,0.55,4468,11962,Foggy,0,1,,135,20,Vadodara,Somnath,90,Junagadh,56,Low,Festival
2616,26-06-2024,Wednesday,Night,406,Porbandar-Vadodara,GJ02-AC-384,D370,Non-AC,50,49,98,250,22935,85.62,5.89,Good,29-01-2024,2,0.17,High,0.15,4392,8336,Rainy,0,0,,124,6,Surat,Vadodara,410,Porbandar,210,High,Normal
2617,06-02-2024,Tuesday,Night,261,Rajkot-Porbandar,GJ01-Sleeper-424,D292,Express,40,24,60,150,26304,42.17,4.15,Needs Repair,21-01-2024,0,0.82,Medium,0.67,5772,5449,Clear,0,0,IPL Match,177,9,Surat,Porbandar,185,Rajkot,107,Medium,Holiday
2618,12-02-2024,Monday,Night,295,Surat-Rajkot,GJ02-Express-266,D365,Express,50,55,110,300,36641,54.01,4.45,Needs Repair,27-04-2024,0,0.85,High,0.71,5019,10741,Clear,1,1,Festival Season,123,14,Ahmedabad,Rajkot,340,Surat,165,Medium,Normal
2619,16-05-2024,Thursday,Morning,345,Dahod-Bhavnagar,GJ09-Non-AC-189,D221,Non-AC,40,43,107.5,200,27169,58.3,4.23,Needs Repair,19-02-2024,1,0.58,Medium,0.74,3707,8198,Foggy,0,0,Festival Season,298,4,Surat,Bhavnagar,380,Dahod,217,Low,Festival
2620,31-03-2024,Sunday,Afternoon,417,Vadodara-Morbi,GJ02-AC-218,D163,AC,60,55,91.67,200,27996,57.83,5.23,Good,18-01-2024,2,0.22,Low,0.67,3956,5805,Rainy,1,0,,300,10,Ahmedabad,Morbi,260,Vadodara,126,High,Normal
2621,29-06-2024,Saturday,Night,142,Ahmedabad-Junagadh,GJ09-Express-335,D199,AC,60,33,55,300,33684,50.02,4.34,Needs Repair,09-01-2024,3,0.86,Medium,0.86,3272,5319,Clear,0,1,Navratri,194,33,Ahmedabad,Junagadh,330,Ahmedabad,188,Medium,Holiday
2622,20-02-2024,Tuesday,Afternoon,309,Rajkot-Porbandar,GJ03-Express-125,D229,AC,60,36,60,200,16017,34.48,5.89,Needs Repair,11-05-2024,2,0.47,Low,0.38,4156,5591,Rainy,0,0,,137,13,Vadodara,Porbandar,185,Rajkot,133,Medium,Festival
2623,27-01-2024,Saturday,Night,373,Junagadh-Somnath,GJ08-Express-276,D382,Non-AC,50,42,84,300,34984,18.28,5.02,Good,03-06-2024,1,0.82,Low,0.34,5155,5441,Clear,1,0,,241,4,Gandhinagar,Somnath,90,Junagadh,55,High,Holiday
2624,20-02-2024,Tuesday,Afternoon,478,Surat-Diu,GJ09-Express-354,D296,Express,50,56,112,250,32021,56.71,5.2,Good,19-06-2024,1,0.83,High,0.54,5666,9365,Foggy,0,1,Navratri,187,21,Surat,Diu,285,Surat,181,High,Holiday
2625,01-02-2024,Thursday,Morning,425,Surat-Diu,GJ07-AC-449,D340,AC,50,42,84,250,20780,44.51,4.99,Needs Repair,10-05-2024,1,0.51,Medium,0.64,4532,5673,Clear,1,1,Festival Season,241,13,Ahmedabad,Diu,285,Surat,207,Low,Holiday
2626,12-02-2024,Monday,Night,407,Bhuj-Gandhidham,GJ01-Express-235,D222,Express,60,41,68.33,200,31637,10.71,4.5,Good,13-01-2024,2,0.43,Medium,0.37,3840,7293,Rainy,1,1,Navratri,213,11,Vadodara,Gandhidham,58,Bhuj,44,High,Festival
2627,18-06-2024,Tuesday,Afternoon,250,Porbandar-Vadodara,GJ07-Express-461,D487,Express,50,58,116,150,19368,90.27,5.94,Needs Repair,28-02-2024,1,0.44,Low,0.85,6655,5977,Rainy,0,0,Navratri,270,24,Vadodara,Vadodara,410,Porbandar,239,Medium,Normal
2628,10-01-2024,Wednesday,Night,125,Ahmedabad-Bhuj,GJ06-Sleeper-133,D154,Sleeper,60,33,55,200,33256,51.92,4.37,Good,22-01-2024,3,0.21,Low,0.46,6022,7576,Clear,0,1,Navratri,203,2,Surat,Bhuj,335,Ahmedabad,213,Medium,Normal
2629,21-05-2024,Tuesday,Morning,494,Somnath-Junagadh,GJ09-Non-AC-317,D383,Express,50,39,78,150,30573,19.38,5.53,Good,31-01-2024,2,0.59,High,0.63,4335,11344,Foggy,0,0,Festival Season,253,18,Gandhinagar,Junagadh,85,Somnath,63,Medium,Festival
2630,19-05-2024,Sunday,Night,131,Gandhinagar-Mehsana,GJ04-Sleeper-495,D144,Non-AC,40,58,145,200,22832,12.12,5.82,Needs Repair,02-03-2024,2,0.2,High,0.9,4183,6834,Rainy,0,1,Navratri,166,39,Surat,Mehsana,80,Gandhinagar,25,Low,Holiday
2631,10-03-2024,Sunday,Afternoon,476,Dahod-Bhavnagar,GJ05-Non-AC-257,D386,Sleeper,60,47,78.33,150,28544,61.03,4.11,Good,11-05-2024,3,0.11,High,0.3,3850,7681,Clear,1,0,,219,14,Ahmedabad,Bhavnagar,380,Dahod,225,Low,Normal
2632,05-06-2024,Wednesday,Night,243,Patan-Ahmedabad,GJ05-Non-AC-157,D430,Sleeper,60,35,58.33,300,23946,23.41,4.16,Needs Repair,05-02-2024,3,0.23,Low,0.64,4445,5347,Rainy,1,0,Festival Season,174,3,Ahmedabad,Ahmedabad,115,Patan,50,High,Holiday
2633,30-04-2024,Tuesday,Night,381,Bhavnagar-Rajkot,GJ05-Express-158,D212,AC,60,21,35,150,31569,37.44,4.1,Needs Repair,17-06-2024,3,0.49,Medium,0.7,3850,10326,Clear,1,1,Festival Season,244,28,Surat,Rajkot,190,Bhavnagar,121,Low,Festival
2634,10-04-2024,Wednesday,Morning,131,Anand-Modasa,GJ07-Non-AC-163,D281,Sleeper,40,60,150,150,34385,26.59,5.37,Good,02-02-2024,3,0.43,Low,0.31,4957,12877,Foggy,1,1,Festival Season,168,15,Surat,Modasa,160,Anand,68,High,Holiday
2635,28-05-2024,Tuesday,Night,417,Surat-Diu,GJ01-Non-AC-241,D243,AC,40,23,57.5,300,17067,51.28,4.13,Good,10-03-2024,3,0.51,Low,0.39,3372,5875,Rainy,0,1,Festival Season,270,19,Ahmedabad,Diu,285,Surat,129,High,Normal
2636,04-04-2024,Thursday,Night,336,Dwarka-Bhavnagar,GJ02-AC-495,D450,AC,40,47,117.5,250,33630,69.59,5.02,Needs Repair,27-03-2024,1,0.44,High,0.46,3367,9702,Foggy,1,0,,293,13,Surat,Bhavnagar,330,Dwarka,169,Medium,Holiday
2637,21-06-2024,Friday,Night,336,Porbandar-Vadodara,GJ08-Express-149,D105,Sleeper,40,38,95,200,18116,98.63,4.35,Needs Repair,21-02-2024,1,0.6,Low,0.44,6013,7234,Rainy,0,0,Festival Season,148,15,Gandhinagar,Vadodara,410,Porbandar,241,Medium,Holiday
2638,15-06-2024,Saturday,Afternoon,465,Bhavnagar-Rajkot,GJ08-Non-AC-434,D457,Express,50,24,48,200,17632,39.69,5.74,Needs Repair,13-05-2024,0,0.36,Medium,0.66,6777,5324,Foggy,1,0,Navratri,282,11,Surat,Rajkot,190,Bhavnagar,115,Medium,Normal
2639,25-04-2024,Thursday,Afternoon,154,Bhavnagar-Rajkot,GJ01-Express-336,D365,Express,50,35,70,150,29848,42.79,5.92,Needs Repair,04-02-2024,3,0.76,Medium,0.71,6776,6218,Rainy,0,1,Festival Season,210,17,Ahmedabad,Rajkot,190,Bhavnagar,134,Low,Festival
2640,10-06-2024,Monday,Afternoon,421,Surat-Diu,GJ07-Sleeper-482,D272,Express,50,44,88,300,24712,57.12,5.03,Needs Repair,17-04-2024,1,0.63,Medium,0.56,3918,9142,Rainy,0,0,IPL Match,231,26,Ahmedabad,Diu,285,Surat,195,High,Normal
2641,27-05-2024,Monday,Morning,190,Ahmedabad-Bhuj,GJ04-AC-396,D335,AC,60,49,81.67,300,26710,82.48,5.99,Good,05-01-2024,2,0.79,High,0.15,5282,10597,Rainy,1,1,IPL Match,245,2,Ahmedabad,Bhuj,335,Ahmedabad,170,Low,Festival
2642,27-04-2024,Saturday,Night,470,Porbandar-Vadodara,GJ07-Non-AC-464,D188,Non-AC,40,49,122.5,300,17560,67.02,4.65,Needs Repair,22-01-2024,3,0.7,Low,0.45,6627,6409,Rainy,1,1,Festival Season,271,18,Surat,Vadodara,410,Porbandar,217,High,Holiday
2643,29-01-2024,Monday,Morning,480,Ahmedabad-Bhuj,GJ06-Non-AC-188,D320,Express,50,38,76,250,20316,78.71,4.92,Needs Repair,03-06-2024,3,0.67,High,0.82,3915,5426,Clear,0,1,Navratri,206,37,Ahmedabad,Bhuj,335,Ahmedabad,199,Low,Holiday
2644,22-01-2024,Monday,Morning,489,Dwarka-Bhavnagar,GJ03-Sleeper-226,D227,Non-AC,40,28,70,300,22874,56.48,5.1,Good,18-06-2024,1,0.78,Medium,0.45,5087,5295,Rainy,0,0,Festival Season,268,6,Vadodara,Bhavnagar,330,Dwarka,217,Medium,Holiday
2645,18-02-2024,Sunday,Morning,445,Patan-Ahmedabad,GJ09-Sleeper-163,D285,Sleeper,60,25,41.67,200,34848,21.24,5.08,Good,21-06-2024,1,0.7,Low,0.28,4992,6423,Rainy,1,0,Festival Season,197,7,Surat,Ahmedabad,115,Patan,82,Low,Festival
2646,20-03-2024,Wednesday,Afternoon,414,Vadodara-Dwarka,GJ05-Non-AC-297,D348,Non-AC,50,34,68,150,22632,61.95,5.28,Needs Repair,18-04-2024,0,0.38,Low,0.2,4545,7450,Clear,0,1,IPL Match,287,1,Surat,Dwarka,410,Vadodara,197,Low,Normal
2647,01-01-2024,Monday,Morning,439,Rajkot-Porbandar,GJ04-AC-328,D141,Express,50,45,90,200,18564,34.39,4.64,Needs Repair,22-04-2024,1,0.33,Medium,0.56,5280,6404,Clear,1,0,IPL Match,228,7,Gandhinagar,Porbandar,185,Rajkot,96,Medium,Festival
2648,06-04-2024,Saturday,Night,285,Ahmedabad-Bhuj,GJ09-Non-AC-258,D464,Express,60,49,81.67,150,36078,69.02,4.2,Good,31-01-2024,3,0.35,Low,0.66,5550,14282,Clear,0,0,IPL Match,137,28,Gandhinagar,Bhuj,335,Ahmedabad,217,High,Normal
2649,06-02-2024,Tuesday,Morning,127,Ahmedabad-Junagadh,GJ05-Non-AC-132,D200,Sleeper,60,48,80,150,18767,51.95,4.36,Needs Repair,24-06-2024,2,0.29,Medium,0.2,4520,5856,Rainy,0,1,,292,6,Gandhinagar,Junagadh,330,Ahmedabad,161,Medium,Holiday
2650,27-02-2024,Tuesday,Night,478,Porbandar-Vadodara,GJ01-Sleeper-402,D159,Non-AC,60,24,40,300,25320,77.26,4.57,Needs Repair,09-01-2024,2,0.51,Medium,0.2,4403,9791,Foggy,0,1,Navratri,159,9,Surat,Vadodara,410,Porbandar,221,Low,Holiday
2651,11-03-2024,Monday,Morning,280,Somnath-Junagadh,GJ05-Express-372,D392,Non-AC,40,42,105,300,19472,20.23,4.07,Good,11-05-2024,3,0.75,Medium,0.89,6293,7476,Rainy,0,1,IPL Match,229,33,Surat,Junagadh,85,Somnath,39,Low,Holiday
2652,18-01-2024,Thursday,Afternoon,369,Junagadh-Somnath,GJ09-Express-222,D124,Express,50,59,118,200,30715,15.52,5.69,Needs Repair,11-05-2024,1,0.77,Medium,0.58,6124,9937,Rainy,0,0,Navratri,223,23,Gandhinagar,Somnath,90,Junagadh,52,High,Normal
2653,12-06-2024,Wednesday,Night,125,Morbi-Surat,GJ02-Sleeper-365,D109,AC,50,50,100,200,25147,50.78,5.02,Good,20-02-2024,0,0.42,Low,0.32,5787,7802,Rainy,1,1,IPL Match,265,2,Surat,Surat,270,Morbi,156,Low,Holiday
2654,10-04-2024,Wednesday,Night,150,Gandhinagar-Mehsana,GJ06-Express-464,D111,Express,60,50,83.33,200,23545,12,4.7,Needs Repair,03-03-2024,1,0.57,High,0.39,3216,7222,Clear,0,1,,265,1,Ahmedabad,Mehsana,80,Gandhinagar,49,Low,Holiday
2655,01-03-2024,Friday,Night,136,Bhuj-Gandhidham,GJ08-Sleeper-379,D188,Express,40,59,147.5,300,29916,13.7,5.79,Needs Repair,27-01-2024,3,0.17,Low,0.84,6224,11561,Foggy,0,0,Navratri,256,36,Ahmedabad,Gandhidham,58,Bhuj,41,Medium,Normal
2656,06-02-2024,Tuesday,Morning,180,Vadodara-Morbi,GJ04-AC-387,D379,Express,60,27,45,250,22204,44.35,4.46,Needs Repair,01-06-2024,3,0.27,High,0.67,5144,8447,Rainy,1,1,IPL Match,224,22,Vadodara,Morbi,260,Vadodara,168,High,Normal
2657,03-05-2024,Friday,Night,208,Gandhinagar-Mehsana,GJ07-Non-AC-153,D147,Non-AC,40,54,135,150,28169,19.43,5.71,Good,09-01-2024,0,0.78,Medium,0.44,6514,9106,Foggy,0,1,IPL Match,253,19,Gandhinagar,Mehsana,80,Gandhinagar,40,Medium,Festival
2658,22-04-2024,Monday,Night,288,Patan-Ahmedabad,GJ08-AC-198,D332,Express,40,29,72.5,300,19416,18.47,4.29,Needs Repair,27-02-2024,1,0.18,Medium,0.16,4792,5995,Rainy,1,0,Festival Season,215,4,Ahmedabad,Ahmedabad,115,Patan,83,Medium,Normal
2659,05-01-2024,Friday,Afternoon,493,Bhavnagar-Rajkot,GJ05-Express-169,D365,Sleeper,40,31,77.5,150,24808,37.96,4.02,Needs Repair,19-04-2024,0,0.64,Medium,0.15,4868,5899,Foggy,1,1,Festival Season,299,5,Vadodara,Rajkot,190,Bhavnagar,98,Medium,Normal
2660,23-06-2024,Sunday,Afternoon,130,Jamnagar-Patan,GJ07-Non-AC-237,D467,Sleeper,60,57,95,300,33160,69.6,4.37,Needs Repair,04-05-2024,3,0.72,Low,0.6,5894,11416,Clear,0,0,,242,21,Ahmedabad,Patan,280,Jamnagar,154,Medium,Holiday
2661,03-03-2024,Sunday,Afternoon,298,Bhuj-Gandhidham,GJ01-Express-454,D154,Non-AC,40,21,52.5,150,24370,10.39,4.25,Good,15-05-2024,1,0.36,High,0.42,3138,5505,Rainy,0,1,IPL Match,124,15,Ahmedabad,Gandhidham,58,Bhuj,39,Medium,Normal
2662,02-06-2024,Sunday,Night,486,Ahmedabad-Junagadh,GJ06-Sleeper-351,D500,Non-AC,60,51,85,300,25597,50.65,4.15,Good,26-02-2024,0,0.88,Medium,0.31,3561,8398,Foggy,1,0,,295,11,Gandhinagar,Junagadh,330,Ahmedabad,172,High,Holiday
2663,23-06-2024,Sunday,Morning,406,Porbandar-Vadodara,GJ01-Non-AC-271,D243,Sleeper,60,29,48.33,250,34295,83.88,4.25,Good,07-02-2024,2,0.7,Medium,0.3,6798,8397,Rainy,1,1,,161,12,Vadodara,Vadodara,410,Porbandar,248,Medium,Normal
2664,06-03-2024,Wednesday,Morning,343,Gandhinagar-Bhuj,GJ03-Sleeper-415,D496,Non-AC,50,53,106,300,29798,82.57,5.49,Good,18-04-2024,3,0.86,Low,0.33,5931,6387,Clear,0,1,,129,14,Surat,Bhuj,370,Gandhinagar,253,High,Normal
2665,19-03-2024,Tuesday,Afternoon,118,Bhuj-Gandhidham,GJ04-AC-386,D197,Express,40,38,95,300,28767,10.94,4.29,Needs Repair,13-05-2024,0,0.71,High,0.36,5421,7862,Foggy,1,1,IPL Match,128,14,Vadodara,Gandhidham,58,Bhuj,39,High,Festival
2666,17-01-2024,Wednesday,Night,188,Jamnagar-Patan,GJ04-Non-AC-298,D216,Express,50,59,118,300,21681,55.58,5.28,Good,18-05-2024,0,0.29,High,0.47,6540,8075,Clear,0,0,Navratri,230,18,Ahmedabad,Patan,280,Jamnagar,145,High,Festival
2667,07-06-2024,Friday,Morning,293,Surat-Diu,GJ05-Express-101,D238,Non-AC,50,54,108,250,20115,52.53,4.11,Good,30-05-2024,3,0.77,Medium,0.24,3163,6525,Foggy,1,1,,234,9,Vadodara,Diu,285,Surat,194,High,Normal
2668,02-05-2024,Thursday,Afternoon,404,Jamnagar-Patan,GJ09-Sleeper-438,D420,Sleeper,50,34,68,150,21031,45.5,4.75,Good,05-05-2024,0,0.42,Low,0.35,5616,7282,Foggy,0,1,IPL Match,296,4,Gandhinagar,Patan,280,Jamnagar,203,Low,Normal
2669,16-06-2024,Sunday,Afternoon,306,Ahmedabad-Junagadh,GJ02-Express-281,D197,Sleeper,50,25,50,200,28004,81.56,5.06,Needs Repair,14-03-2024,3,0.89,Medium,0.28,6110,8618,Rainy,1,1,Festival Season,183,14,Vadodara,Junagadh,330,Ahmedabad,200,Low,Holiday
2670,05-01-2024,Friday,Afternoon,228,Ahmedabad-Junagadh,GJ01-AC-270,D239,Sleeper,50,36,72,150,34170,56.36,4.38,Good,12-03-2024,1,0.28,High,0.64,6292,7962,Foggy,1,0,IPL Match,255,31,Surat,Junagadh,330,Ahmedabad,171,Medium,Festival
2671,10-05-2024,Friday,Morning,289,Ahmedabad-Junagadh,GJ08-AC-390,D466,AC,50,58,116,250,22516,75.61,5.24,Good,22-03-2024,3,0.58,Medium,0.88,4476,5447,Foggy,1,0,,204,30,Surat,Junagadh,330,Ahmedabad,152,High,Festival
2672,13-04-2024,Saturday,Afternoon,212,Gandhinagar-Mehsana,GJ02-Express-380,D322,Express,50,47,94,300,31062,17.31,5.23,Needs Repair,21-06-2024,0,0.61,Medium,0.8,6248,6502,Foggy,0,1,,222,32,Gandhinagar,Mehsana,80,Gandhinagar,29,Medium,Holiday
2673,25-03-2024,Monday,Afternoon,185,Rajkot-Porbandar,GJ04-AC-315,D232,Non-AC,50,55,110,250,24019,33.2,5.04,Needs Repair,14-02-2024,3,0.69,Low,0.7,6117,7244,Rainy,0,1,Festival Season,183,18,Ahmedabad,Porbandar,185,Rajkot,99,Low,Holiday
2674,13-05-2024,Monday,Afternoon,153,Junagadh-Somnath,GJ08-AC-298,D286,Non-AC,40,44,110,150,18102,21.78,5.11,Good,07-02-2024,1,0.2,Low,0.68,6569,5056,Clear,0,1,Festival Season,209,12,Gandhinagar,Somnath,90,Junagadh,51,High,Normal
2675,06-05-2024,Monday,Afternoon,365,Junagadh-Somnath,GJ06-Express-166,D256,Express,60,41,68.33,200,21108,20.54,5.6,Needs Repair,26-06-2024,2,0.61,Low,0.78,3154,6109,Clear,0,1,IPL Match,255,21,Gandhinagar,Somnath,90,Junagadh,66,Medium,Holiday
2676,01-06-2024,Saturday,Night,339,Jamnagar-Patan,GJ06-Sleeper-394,D333,Express,40,38,95,300,19529,47.96,4.68,Needs Repair,04-02-2024,3,0.8,High,0.13,5462,5670,Rainy,0,1,Festival Season,154,1,Vadodara,Patan,280,Jamnagar,159,High,Holiday
